Nama,Berat,Dimensi,Garansi,VGA,Tipe Penyimpanan,Processor,Penyimpanan,Ukuran Layar,Warna,RAM,Keyboard,Microsoft Office,Sistem Operasi,Brand,Tipe Layar,Harga
ASUS ROG STRIX G15 G513QY AMD RYZEN 9 5900HX 16GB 1TB SSD RX6800-12GB 15.6 FHD IPS 300HZ RGB WIN10HOME BLACK ADVANTAGE EDITION,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RX6800,SSD,AMD Ryzen 9,1TB,16 Inch,Black,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp18.199.000
ASUS ROG STRIX G15 G513QC AMD RYZEN 7 5800H 32GB 512GB RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN10HOME GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,32GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp15.799.000
ASUS ROG SCAR G533ZM I736D7TO AMD RYZEN 7 6800H 16GB DDR5 1TB SSD RTX3060 15.6″ FHD IPS 300HZ RGB WIN10HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,1TB,16 Inch,Black,16GB,,Gratis,Windows 10 Home,Asus,Non Touchscreen,Rp28.999.000
ASUS ROG SCAR G533QS R938D6TO AMD RYZEN 9 5900HX 32GB 2TB SSD RTX3080-8GB 15.6″ FHD IPS 300HZ RGB WIN10HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3080,SSD,AMD Ryzen 9,2TB,16 Inch,Black,8GB,,Gratis,Windows 10 Home,Asus,Non Touchscreen,Rp60.999.000
ASUS ROG SCAR G17 G733PY R949C6TO AMD RYZEN 9 7945HX 32GB 2TB SSD RTX4090-16GB 17.3 QHD IPS 240HZ PKRGB NP WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4090,SSD,AMD Ryzen 9,2TB,17 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp68.199.000
ASUS ROG G15 G513RW R97RD6GO AMD RYZEN 9 6900HX 32GB DDR5 2TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 9,2TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp30.199.000
ASUS ROG G15 G513RW R97RD6GO AMD RYZEN 9 6900HX 32GB DDR5 1TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 9,1TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp29.199.000
ASUS ROG G15 G513RW R77RG6GO AMD RYZEN 7 6800HS 16GB DDR5 2TB SSD SSD RTX3070TI-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 7,2TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp28.399.000
ASUS ROG G15 G513RW R77RG6GO AMD RYZEN 7 6800HS 16GB DDR5 1TB SSD RTX3070TI-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp27.399.000
ASUS ROG G15 G513RW R77RD6GO AMD RYZEN 7 6800HS 16GB DDR5 2TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 7,2TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp27.499.000
ASUS ROG G15 G513RW R77RD6GO AMD RYZEN 7 6800HS 16GB DDR5 1TB SSD RTX3070TI-8GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp26.499.000
ASUS ROG G15 G513RS R938G6T011 AMD RYZEN 9 6900HX 32GB DDR5 2TB SSD RTX3080-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3080,SSD,AMD Ryzen 9,2TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp35.299.000
ASUS ROG G15 G513RS R938G6T011 AMD RYZEN 9 6900HX 32GB DDR5 1TB SSD RTX3080-8GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3080,SSD,AMD Ryzen 9,1TB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp34.199.000
ASUS ROG G15 G513RM R936G6GO AMD RYZEN 9 6900HX 16GB DDR5 1TB SSD RTX3060-6GB 15.6 QHD IPS 165HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 9,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp25.499.000
ASUS ROG G15 G513RM R936D6GO AMD RYZEN 9 6900HX 16GB DDR5 1TB SSD RTX3060-6GB 15.6 FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 9,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp24.499.000
ASUS ROG G15 G513RM R736D6GO AMD RYZEN 7 6800H 16GB DDR5 512GB RTX3060-6GB 15.6″ FHD IPS 300HZ PKRGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp24.999.000
ASUS ROG G15 G513RM AMD RYZEN 7 6800H 16GB DDR5 1TB SSD RTX3060-6GB 15.6″ FHD 300HZ RGB WIN11HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,,,Windows 11 Home,Asus,Non Touchscreen,Rp21.299.000
ASUS ROG G15 G513RC R735BG6G AMD RYZEN 7 6800H 8GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS ECLIPSE GRAY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.799.000
ASUS ROG G15 G513RC R735BG6G AMD RYZEN 7 6800H 16GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS ECLIPSE GRAY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp19.799.000
ASUS ROG G15 G513RC R735BG6G AMD RYZEN 7 6800H 16GB 1TB SSD RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS ECLIPSE GRAY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.699.000
ASUS ROG G15 G513RC R735B7GO AMD RYZEN 7 6800H 16GB 512GB RTX3050-4GB 15.6 FHD 144HZ 4RGB WIN11HOME + OHS ECLIPSE GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp17.899.000
ASUS ROG G15 G513RC R735B7GO AMD RYZEN 7 6800H 16GB 1TB SSD RTX3050-4GB 15.6 FHD 144HZ 4RGB WIN11HOME + OHS ECLIPSE GRAY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.499.000
ASUS ROG G15 G513QY R9X8G6TO11 AMD RYZEN 9 5900HX 16GB 1TB SSD RX6800-12GB 15.6″ QHD IPS 165HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RX6800,SSD,AMD Ryzen 9,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp27.999.000
ASUS ROG G15 G513IC R735B7GO11 AMD RYZEN 7 4800H 8GB 512GB RTX3050 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.999.000
ASUS ROG FLOW Z13 GZ301ZE I9R5E6TO INTEL I9 12900H 16GB 1TB SSD RTX3050TI-4GB 13.4 4K IPS TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,NVIDIA RTX3050TI,SSD,Intel Core i9,1TB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp29.299.000
ASUS ROG FLOW Z13 GZ301ZE I9R5A6TO INTEL I9 12900H 16GB 1TB SSD RTX3050TI-4GB 13.4 FHD IPS TOUCH 120HZ FP RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,NVIDIA RTX3050TI,SSD,Intel Core i9,1TB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp27.699.000
ASUS ROG FLOW Z13 GZ301ZC INTEL I7 12700H 16GB DDR5 512GB RTX3050-4GB 13.4 WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,13 Inch,Black,16GB,,,Windows 11 Home,Asus,Touchscreen,Rp20.999.000
ASUS ROG FLOW Z13 GZ301ZC INTEL I7 12700H 16GB DDR5 1TB RTX3050-4GB 13.4 WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,1TB,13 Inch,Black,16GB,,,Windows 11 Home,Asus,Touchscreen,Rp21.499.000
ASUS ROG FLOW Z13 GZ301ZC INTEL I7 12700H 16GB 512GB RTX3050-4GB 13.4″ FHD TOUCH RGB FP WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,13 Inch,Black,16GB,,,Windows 11 Home,Asus,Touchscreen,Rp21.999.000
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 2IN1 16GB 512GB IRIS XE 13.4″ FHD IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),Intel Iris XE,SSD,Intel Core i7,512GB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp25.399.000
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 2IN1 16GB 1TB SSD IRIS XE 13.4″ FHD IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),Intel Iris XE,SSD,Intel Core i7,1TB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp26.399.000
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 16GB 512GB RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,NVIDIA RTX3050,SSD,Intel Core i7,512GB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp23.399.000
ASUS ROG FLOW Z13 GZ301ZC I735A6TO INTEL I7 12700H 16GB 1TB SSD RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,NVIDIA RTX3050,SSD,Intel Core i7,1TB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp24.299.000
ASUS ROG FLOW Z13 GZ301ZA I5IRXA6TO INTEL I5 12500H 2IN1 16GB 512GB IRIS XE 13.4″ WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,Intel Iris XE,SSD,Intel Core i5,512GB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp18.499.000
ASUS ROG FLOW Z13 GZ301ZA I5IRXA6TO INTEL I5 12500H 2IN1 16GB 512GB IRIS XE 13.4 WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),Intel Iris XE,SSD,Intel Core i5,512GB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp20.299.000
ASUS ROG FLOW Z13 GZ301ZA I5IRXA6TO INTEL I5 12500H 2IN1 16GB 1TB IRIS XE 13.4″ WUXGA IPS TOUCH 120HZ FP RGB WIN11HOME + OHS BLACK STYLUS PEN,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,Intel Iris XE,SSD,Intel Core i5,1TB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp20.499.000
ASUS ROG FLOW Z13 GZ301VV I946G6TO INTEL I9 13900H 16GB 1TB SSD RTX4060-8GB NEBULA 13.4 4K IPS TOUCH FP RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,NVIDIA RTX4060,SSD,Intel Core i9,1TB,13 Inch,Black,8GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp34.999.000
ASUS ROG FLOW Z13 GZ301VF I925G6T-O INTEL I9 13900H 16GB 512GB RTX4050-6GB NEBULA 13.0 QHD IPS TOUCH 165HZ FP RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART) + 1 YEAR VIP PERFECT,NVIDIA RTX4050,SSD,Intel Core i9,1TB,13 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp28.599.000
ASUS ROG FLOW X16 GV601RM R936G6TO AMD RYZEN 9 6800HS 16GB 1TB SSD RTX3060-6GB 16.0 QHD 165HZ TOUCH RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 9,1TB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp35.999.000
ASUS ROG FLOW X16 GV601RM R736G6TO AMD RYZEN 7 6800HS 16GB 1TB SSD RTX3060-6GB 16.0 QHD 165HZ TOUCH RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,AMD Ryzen 7,1TB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp30.499.000
ASUS ROG FLOW X16 GV601RE R7R5G6TO AMD RYZEN 6800HS 16GB 512GB RTX3050TI-4GB 16.0 QHD 165HZ TOUCH RGB WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,512GB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Touchscreen,Rp24.099.000
ASUS ROG FLOW X13 GV302XV R946G6TO AMD RYZEN 9 7940HS 16GB 1TB SSD RTX4060-4GB 13.4 WQXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,AMD Ryzen 9,1TB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp32.999.000
ASUS ROG FLOW X13 GV301RE R7R5A6TO AMD RYZEN 7 6800HS 16GB 1TB SSD RTX3050TI-4GB 13.4″ WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,1TB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp26.100.000
ASUS ROG FLOW X13 GV301RE R7R5A6TO AMD RYZEN 7 6800HS 16GB 1TB SSD RTX3050TI-4GB 13.4″ WUXGA 120HZ TOUCH BL FP WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 7,1TB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp27.999.000
ASUS ROG FLOW X13 GV301RE AMD RYZEN 9 6900HS 16GB DDR5 1TB SSD RTX3050TI-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME BLACK + OFFICE 365,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 9,1TB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp20.799.000
ASUS ROG FLOW X13 GV301RE AMD RYZEN 9 6900HS 16GB DDR5 1TB SSD RTX3050TI-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,AMD Ryzen 9,1TB,13 Inch,Black,16GB,Backlit Keyboard,,Windows 11 Home,Asus,Touchscreen,Rp19.999.000
ASUS ROG FLOW X13 GV301RC R935A6TO RYZEN 9 6900HS 16GB 1TB SSD RTX3050-4GB 13.4″ WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 9,1TB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp25.600.000
ASUS ROG FLOW X13 GV301RC R735A6TO RYZEN 7 6800HS 16GB 512GB RTX3050-4GB 13.4″ WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,512GB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp23.700.000
ASUS ROG FLOW X13 GV301RC AMD RYZEN 9 6900HS 16GB DDR5 1TB SSD RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP STYLUS PEN WIN11PRO OFF BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 9,1TB,13 Inch,Black,16GB,Backlit Keyboard,,Windows 11 Pro,Asus,Touchscreen,Rp24.999.000
ASUS ROG FLOW X13 GV301RC AMD RYZEN 7 6800HS 16GB DDR5 1TB SSD RTX3050-4GB 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,AMD Ryzen 7,1TB,13 Inch,Black,16GB,Backlit Keyboard,,Windows 11 Home,Asus,Touchscreen,Rp17.299.000
ASUS ROG FLOW X13 GV301RA R7RADA6TO AMD RYZEN 7 6800HS 16GB 512GB RADEON 680M 13.4 WUXGA IPS 120HZ TOUCH BL FP WIN11HOME + OHS STYLUS PEN BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),AMD Radeon,SSD,AMD Ryzen 7,512GB,13 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Touchscreen,Rp19.399.000
ASUS ROG FLOW X13 GV301QH AMD RYZEN 9 5980HS 32GB 1TB SSD GTX1650-4GB MAX-Q DESIGN 13.4 WQUXGA TOUCH BL FP WIN10PRO OFF BLACK + STYLUS PEN + EXT ROG XG MOBILE RTX3080-16GB,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA GTX1650,SSD,AMD Ryzen 9,1TB,13 Inch,Black,16GB,Backlit Keyboard,,Windows 10 Pro,Asus,Touchscreen,Rp23.999.000
ASUS ROG FLOW X13 GV301QH AMD RYZEN 9 5980HS 32GB 1TB SSD GTX1650-4GB MAX-Q DESIGN 13.4 4K TOUCH BL FP WIN10PRO BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA GTX1650,SSD,AMD Ryzen 9,1TB,13 Inch,Black,32GB,Backlit Keyboard,,Windows 10 Pro,Asus,Touchscreen,Rp17.799.000
ALIENWARE M15 R7 INTEL I7 12700H 32GB DDR5 1TB SSD RTX3070TI-8GB 15.6″ WQHD 240HZ RGB WIN10HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,,,Windows 10 Home,Dell,Non Touchscreen,Rp30.599.000
ALIENWARE M15 R6 INTEL I7 11800H 16GB 1TB SSD RTX3060-6GB 15.6″ WQHD 240HZ RGB WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,,,Windows 11 Home,Dell,Non Touchscreen,Rp25.499.000
ALIENWARE M15 R5 AMD RYZEN 7 5800H 32GB 2TB SSD RTX3070-8GB 15.6″ FHD 165HZ RGB WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,AMD Ryzen 7,2TB,16 Inch,Black,8GB,,,Windows 11 Home,Dell,Non Touchscreen,Rp25.699.000
ALIENWARE M15 R5 AMD RYZEN 7 5800H 32GB 1TB SSD RTX3070-8GB 15.6″ FHD 165HZ RGB WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,AMD Ryzen 7,1TB,16 Inch,Black,8GB,,,Windows 11 Home,Dell,Non Touchscreen,Rp24.399.000
ALIENWARE M15 R5 AMD RYZEN 7 5800H 16GB 2TB SSD RTX3070-8GB 15.6″ FHD 165HZ RGB WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,AMD Ryzen 7,2TB,16 Inch,Black,8GB,,,Windows 11 Home,Dell,Non Touchscreen,Rp24.799.000
ACER PREDATOR HELIOS 300 PH315 55 INTEL I7 12700H 32GB 2TB NVME RTX3070TI-8GB 15.6″ QHD 165HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ACER 3 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,2TB,16 Inch,Black,8GB,,Gratis,Windows 11 Home,Acer,Non Touchscreen,Rp35.499.000
ACER PREDATOR HELIOS 300 PH315 55 INTEL I7 12700H 32GB 1TB SSD RTX3070TI-8GB 15.6″ QHD 165HZ 100DCIP3 PKRGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ACER 3 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070TI,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,,Gratis,Windows 11 Home,Acer,Non Touchscreen,Rp33.999.000
